,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type,units,value
2379,3061101,CHEMBL1073399,Displacement of radioligand from human adenosine A2A receptor expressed in cells by topcount microplate scintillation counting,B,CHEMBL610456,=,nM,3290.0,CHEMBL251,Homo sapiens,Ki,nM,3290.0
2380,3087165,CHEMBL1070691,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL596014,=,nM,15.2,CHEMBL251,Homo sapiens,Ki,nM,15.2
2381,3087170,CHEMBL1070691,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL596042,=,nM,57.6,CHEMBL251,Homo sapiens,Ki,nM,57.6
2382,3087174,CHEMBL1070691,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL596460,=,nM,161.0,CHEMBL251,Homo sapiens,Ki,nM,161.0
2383,3087176,CHEMBL1070691,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL606630,=,nM,108.0,CHEMBL251,Homo sapiens,Ki,nM,108.0
2384,3087179,CHEMBL1070691,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL200732,=,nM,223.0,CHEMBL251,Homo sapiens,Ki,nM,223.0
2385,3087186,CHEMBL1070691,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL594625,=,nM,122.0,CHEMBL251,Homo sapiens,Ki,nM,122.0
2386,3087187,CHEMBL1070691,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL603424,=,nM,1600.0,CHEMBL251,Homo sapiens,Ki,nM,1600.0
2387,3087189,CHEMBL1070691,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL522152,=,nM,475.0,CHEMBL251,Homo sapiens,Ki,nM,475.0
2388,3087192,CHEMBL1070691,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL431733,=,nM,5360.0,CHEMBL251,Homo sapiens,Ki,nM,5360.0
2389,3087194,CHEMBL1070691,Displacement of [3H]CGS21680 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL119709,=,nM,2900.0,CHEMBL251,Homo sapiens,Ki,nM,2900.0
2390,3100466,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL464859,=,nM,25.0,CHEMBL251,Homo sapiens,Ki,nM,25.0
2391,3100471,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL331372,=,nM,21.0,CHEMBL251,Homo sapiens,Ki,nM,21.0
2392,3100476,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL186113,=,nM,2.3,CHEMBL251,Homo sapiens,Ki,nM,2.3
2393,3100480,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL591999,=,nM,18.0,CHEMBL251,Homo sapiens,Ki,nM,18.0
2394,3100485,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL603614,=,nM,702.0,CHEMBL251,Homo sapiens,Ki,nM,702.0
2395,3100490,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL592246,=,nM,229.0,CHEMBL251,Homo sapiens,Ki,nM,229.0
2396,3100494,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL599387,=,nM,182.0,CHEMBL251,Homo sapiens,Ki,nM,182.0
2397,3100503,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL605778,=,nM,5406.0,CHEMBL251,Homo sapiens,Ki,nM,5406.0
2398,3100508,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL590392,=,nM,5491.0,CHEMBL251,Homo sapiens,Ki,nM,5491.0
2399,3100513,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL601514,=,nM,5.2,CHEMBL251,Homo sapiens,Ki,nM,5.2
2400,3100518,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL591423,=,nM,4.6,CHEMBL251,Homo sapiens,Ki,nM,4.6
2401,3100523,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL591356,=,nM,5.2,CHEMBL251,Homo sapiens,Ki,nM,5.2
2402,3100528,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL592541,=,nM,5.4,CHEMBL251,Homo sapiens,Ki,nM,5.4
2403,3100533,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL592540,=,nM,8.0,CHEMBL251,Homo sapiens,Ki,nM,8.0
2404,3100538,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL590718,=,nM,39.0,CHEMBL251,Homo sapiens,Ki,nM,39.0
2405,3100543,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL590484,=,nM,27.0,CHEMBL251,Homo sapiens,Ki,nM,27.0
2406,3100548,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL601081,=,nM,382.0,CHEMBL251,Homo sapiens,Ki,nM,382.0
2407,3100553,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL589348,=,nM,16.0,CHEMBL251,Homo sapiens,Ki,nM,16.0
2408,3100557,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL601515,=,nM,7.9,CHEMBL251,Homo sapiens,Ki,nM,7.9
2409,3100561,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL591286,=,nM,1666.0,CHEMBL251,Homo sapiens,Ki,nM,1666.0
2410,3100566,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL601516,=,nM,5472.0,CHEMBL251,Homo sapiens,Ki,nM,5472.0
2411,3100571,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL601730,=,nM,97.0,CHEMBL251,Homo sapiens,Ki,nM,97.0
2412,3100576,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL601731,=,nM,146.0,CHEMBL251,Homo sapiens,Ki,nM,146.0
2413,3100581,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL601732,=,nM,38.0,CHEMBL251,Homo sapiens,Ki,nM,38.0
2414,3100586,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL596904,=,nM,34.0,CHEMBL251,Homo sapiens,Ki,nM,34.0
2415,3100591,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL604591,=,nM,5.4,CHEMBL251,Homo sapiens,Ki,nM,5.4
2416,3100595,CHEMBL1071768,"Displacement of [3H]NECA from human recombinant adenosine A2A receptor expressed in Sf21 cells co-expressing GalphaS2, beta4, gamma2",B,CHEMBL599566,=,nM,48.0,CHEMBL251,Homo sapiens,Ki,nM,48.0
2417,3106958,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL604535,=,nM,32.0,CHEMBL251,Homo sapiens,Ki,uM,0.032
2418,3106959,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL600819,=,nM,630.0,CHEMBL251,Homo sapiens,Ki,uM,0.63
2419,3106960,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL604536,=,nM,60.0,CHEMBL251,Homo sapiens,Ki,uM,0.06
2420,3106961,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL603094,=,nM,250.0,CHEMBL251,Homo sapiens,Ki,uM,0.25
2421,3106962,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL603095,=,nM,640.0,CHEMBL251,Homo sapiens,Ki,uM,0.64
2422,3106963,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL86771,=,nM,320.0,CHEMBL251,Homo sapiens,Ki,uM,0.32
2423,3106964,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL600008,=,nM,530.0,CHEMBL251,Homo sapiens,Ki,uM,0.53
2424,3106965,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL600009,=,nM,1900.0,CHEMBL251,Homo sapiens,Ki,uM,1.9
2425,3106966,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL601856,=,nM,1000.0,CHEMBL251,Homo sapiens,Ki,uM,1.0
2426,3106967,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL88502,=,nM,3200.0,CHEMBL251,Homo sapiens,Ki,uM,3.2
2427,3106969,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL601628,=,nM,120000.0,CHEMBL251,Homo sapiens,Ki,uM,120.0
2428,3106970,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL601413,=,nM,300.0,CHEMBL251,Homo sapiens,Ki,uM,0.3
2429,3106971,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL603914,=,nM,1000.0,CHEMBL251,Homo sapiens,Ki,uM,1.0
2430,3106972,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL601414,=,nM,1300.0,CHEMBL251,Homo sapiens,Ki,uM,1.3
2431,3106973,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL600794,=,nM,2700.0,CHEMBL251,Homo sapiens,Ki,uM,2.7
2432,3106974,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL600992,=,nM,9100.0,CHEMBL251,Homo sapiens,Ki,uM,9.1
2433,3106976,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL601208,=,nM,15000.0,CHEMBL251,Homo sapiens,Ki,uM,15.0
2434,3106979,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL599481,=,nM,6900.0,CHEMBL251,Homo sapiens,Ki,uM,6.9
2435,3106980,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL598551,=,nM,800.0,CHEMBL251,Homo sapiens,Ki,uM,0.8
2436,3106981,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL601723,=,nM,560.0,CHEMBL251,Homo sapiens,Ki,uM,0.56
2437,3106982,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL598725,=,nM,2200.0,CHEMBL251,Homo sapiens,Ki,uM,2.2
2438,3106983,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL604728,=,nM,2800.0,CHEMBL251,Homo sapiens,Ki,uM,2.8
2439,3106984,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL598726,=,nM,6000.0,CHEMBL251,Homo sapiens,Ki,uM,6.0
2440,3106985,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL603967,=,nM,14000.0,CHEMBL251,Homo sapiens,Ki,uM,14.0
2441,3106986,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL602069,=,nM,17000.0,CHEMBL251,Homo sapiens,Ki,uM,17.0
2442,3106987,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL602265,=,nM,33000.0,CHEMBL251,Homo sapiens,Ki,uM,33.0
2443,3106991,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL600404,=,nM,13000.0,CHEMBL251,Homo sapiens,Ki,uM,13.0
2444,3106992,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL591458,=,nM,2200.0,CHEMBL251,Homo sapiens,Ki,uM,2.2
2445,3106993,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL599548,=,nM,36000.0,CHEMBL251,Homo sapiens,Ki,uM,36.0
2446,3106994,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL600405,=,nM,2900.0,CHEMBL251,Homo sapiens,Ki,uM,2.9
2447,3106995,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL600609,=,nM,17000.0,CHEMBL251,Homo sapiens,Ki,uM,17.0
2448,3106996,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL600610,=,nM,41000.0,CHEMBL251,Homo sapiens,Ki,uM,41.0
2449,3106998,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL606031,=,nM,25000.0,CHEMBL251,Homo sapiens,Ki,uM,25.0
2450,3107007,CHEMBL1071493,Inhibition of human adenosine 2A receptor,B,CHEMBL602076,=,nM,6100.0,CHEMBL251,Homo sapiens,Ki,uM,6.1
2451,3111810,CHEMBL1065036,Displacement of [3H]CGS21680 from human recombinant adenosine A2A receptor expressed in HEK293 cells by liquid scintillation counting,B,CHEMBL589262,=,nM,6730.0,CHEMBL251,Homo sapiens,Ki,nM,6730.0
2452,3111811,CHEMBL1065036,Displacement of [3H]CGS21680 from human recombinant adenosine A2A receptor expressed in HEK293 cells by liquid scintillation counting,B,CHEMBL589263,=,nM,2440.0,CHEMBL251,Homo sapiens,Ki,nM,2440.0
2453,3111812,CHEMBL1065036,Displacement of [3H]CGS21680 from human recombinant adenosine A2A receptor expressed in HEK293 cells by liquid scintillation counting,B,CHEMBL602846,=,nM,1630.0,CHEMBL251,Homo sapiens,Ki,nM,1630.0
2454,3111813,CHEMBL1065036,Displacement of [3H]CGS21680 from human recombinant adenosine A2A receptor expressed in HEK293 cells by liquid scintillation counting,B,CHEMBL597730,=,nM,4330.0,CHEMBL251,Homo sapiens,Ki,nM,4330.0
2455,3111814,CHEMBL1065036,Displacement of [3H]CGS21680 from human recombinant adenosine A2A receptor expressed in HEK293 cells by liquid scintillation counting,B,CHEMBL602847,=,nM,7240.0,CHEMBL251,Homo sapiens,Ki,nM,7240.0
2456,3111815,CHEMBL1065036,Displacement of [3H]CGS21680 from human recombinant adenosine A2A receptor expressed in HEK293 cells by liquid scintillation counting,B,CHEMBL605399,=,nM,3280.0,CHEMBL251,Homo sapiens,Ki,nM,3280.0
2457,3111816,CHEMBL1065036,Displacement of [3H]CGS21680 from human recombinant adenosine A2A receptor expressed in HEK293 cells by liquid scintillation counting,B,CHEMBL602845,=,nM,5740.0,CHEMBL251,Homo sapiens,Ki,nM,5740.0
2458,3111817,CHEMBL1065036,Displacement of [3H]CGS21680 from human recombinant adenosine A2A receptor expressed in HEK293 cells by liquid scintillation counting,B,CHEMBL589401,=,nM,4730.0,CHEMBL251,Homo sapiens,Ki,nM,4730.0
2459,3111818,CHEMBL1065036,Displacement of [3H]CGS21680 from human recombinant adenosine A2A receptor expressed in HEK293 cells by liquid scintillation counting,B,CHEMBL602843,=,nM,5490.0,CHEMBL251,Homo sapiens,Ki,nM,5490.0
2460,3111819,CHEMBL1065036,Displacement of [3H]CGS21680 from human recombinant adenosine A2A receptor expressed in HEK293 cells by liquid scintillation counting,B,CHEMBL603870,=,nM,7040.0,CHEMBL251,Homo sapiens,Ki,nM,7040.0
2461,3116841,CHEMBL1074277,Binding affinity to human adenosine A2A receptor,B,CHEMBL592435,=,nM,398.0,CHEMBL251,Homo sapiens,Ki,nM,398.0
2462,3116847,CHEMBL1074277,Binding affinity to human adenosine A2A receptor,B,CHEMBL414157,=,nM,6410.0,CHEMBL251,Homo sapiens,Ki,nM,6410.0
2463,3117560,CHEMBL1074277,Binding affinity to human adenosine A2A receptor,B,CHEMBL457102,=,nM,12.0,CHEMBL251,Homo sapiens,Ki,nM,12.0
2464,3117572,CHEMBL1074277,Binding affinity to human adenosine A2A receptor,B,CHEMBL190,=,nM,6700.0,CHEMBL251,Homo sapiens,Ki,nM,6700.0
2465,3117727,CHEMBL1074284,Displacement of [3H]MSX2 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL592679,=,nM,6250.0,CHEMBL251,Homo sapiens,Ki,nM,6250.0
2466,3117728,CHEMBL1074284,Displacement of [3H]MSX2 from human adenosine A2A receptor expressed in CHO cells,B,CHEMBL591710,=,nM,348.0,CHEMBL251,Homo sapiens,Ki,nM,348.0
2467,3122901,CHEMBL1066999,Displacement of [3H]ZM241385 from human recombinant adenosine A2A receptor expressed in in human HeLa cell membrane,B,CHEMBL190,=,nM,18500.0,CHEMBL251,Homo sapiens,Ki,10'3nM,18.5
2468,3122902,CHEMBL1066999,Displacement of [3H]ZM241385 from human recombinant adenosine A2A receptor expressed in in human HeLa cell membrane,B,CHEMBL589251,=,nM,100.4,CHEMBL251,Homo sapiens,Ki,nM,100.4
2469,3122927,CHEMBL1066999,Displacement of [3H]ZM241385 from human recombinant adenosine A2A receptor expressed in in human HeLa cell membrane,B,CHEMBL16687,=,nM,2.27,CHEMBL251,Homo sapiens,Ki,nM,2.27
2470,3199060,CHEMBL1102042,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in human HeLa cells after 1 hr by scintillation proximity assay,B,CHEMBL1081811,=,nM,209.0,CHEMBL251,Homo sapiens,Ki,nM,209.0
2471,3199061,CHEMBL1102042,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in human HeLa cells after 1 hr by scintillation proximity assay,B,CHEMBL1081812,=,nM,30.0,CHEMBL251,Homo sapiens,Ki,nM,30.0
2472,3199062,CHEMBL1102042,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in human HeLa cells after 1 hr by scintillation proximity assay,B,CHEMBL1081971,=,nM,239.0,CHEMBL251,Homo sapiens,Ki,nM,239.0
2473,3199063,CHEMBL1102042,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in human HeLa cells after 1 hr by scintillation proximity assay,B,CHEMBL1076562,=,nM,35.0,CHEMBL251,Homo sapiens,Ki,nM,35.0
2474,3199064,CHEMBL1102042,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in human HeLa cells after 1 hr by scintillation proximity assay,B,CHEMBL1079801,=,nM,12.0,CHEMBL251,Homo sapiens,Ki,nM,12.0
2475,3199065,CHEMBL1102042,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in human HeLa cells after 1 hr by scintillation proximity assay,B,CHEMBL1079802,=,nM,1638.0,CHEMBL251,Homo sapiens,Ki,nM,1638.0
2476,3199066,CHEMBL1102042,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in human HeLa cells after 1 hr by scintillation proximity assay,B,CHEMBL1079803,=,nM,147.0,CHEMBL251,Homo sapiens,Ki,nM,147.0
2477,3199067,CHEMBL1102042,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in human HeLa cells after 1 hr by scintillation proximity assay,B,CHEMBL1079804,=,nM,150.0,CHEMBL251,Homo sapiens,Ki,nM,150.0
2478,3199068,CHEMBL1102042,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in human HeLa cells after 1 hr by scintillation proximity assay,B,CHEMBL1082005,=,nM,11.0,CHEMBL251,Homo sapiens,Ki,nM,11.0
2479,3199069,CHEMBL1102042,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in human HeLa cells after 1 hr by scintillation proximity assay,B,CHEMBL1082006,=,nM,302.0,CHEMBL251,Homo sapiens,Ki,nM,302.0
2480,3199070,CHEMBL1102042,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in human HeLa cells after 1 hr by scintillation proximity assay,B,CHEMBL1082171,=,nM,813.0,CHEMBL251,Homo sapiens,Ki,nM,813.0
